Indentation

 + User defined profile

+ User defined profile
   Acquisition rate :	20.0 [Hz]
   Linear load 20.00  µN ; 100.00 µN/min
   Pause in load 2 s
   Linear load 0.00  µN ; 100.00 µN/min
   Pause in load 120 s
   Linear depth 16.00  µm ; 500.00 µm/min
   Pause in depth 120 s
   Linear depth 0.00  µm ; 1000.00 µm/min
+ TTX - UNHT Bio S/N: 1000136751 settings
   Fn contact : 25 µN
   Approach distance : 20 µm
   Approach speed : 100 µm/min
   Retract speed : 200 µm/min
   Retract time : 5 sec
   Dz sensor in large range
   Load in fine range
   FnRef in fine range
   FnRef contactload :500.000 µN
   Stiffness threshold : 1 µN/µm

   X Position :8879.40 µm
   Y Position :36804.57 µm
   Z Position :7456.06 µm

Date :6/9/2026
Time :1:01:45 PM

   Method :	Hertz

Cycle # 1

 + Parameters

  Load Fit [10%,98%]

 + Main results

   EHz=	8.3255 	kPa

 + Hypothesis


 + Additional results

   ErHz=	9.15 kPa
   h offset=	10.61 µm
   R2=	0.70

Cycle # 2

 + Parameters

  Load Fit [10%,98%]

 + Main results

! Not calculable !

 + Hypothesis


 + Additional results


Measured values
Time (s)	Pd (µm)	Fn (µN)	FnRef (µN)	SegmentID
142.2	12.472	-0.6913	5.0939	4
142.25	12.4717	0.2016	5.0765	4
142.3	12.4703	0.5907	5.0778	4
142.35	12.4682	0.4979	5.0664	4
142.4	12.4667	0.4907	5.0658	4
142.45	12.4648	0.4377	5.0553	4
142.5	12.4632	0.1111	5.0483	4
142.55	12.4622	0.3148	5.0647	4
142.6	12.4611	0.3852	5.0581	4
142.65	12.4597	-0.1568	5.0568	4
142.7	12.4591	0.6279	5.0849	4
142.75	12.4578	-0.2522	5.0928	4
142.8	12.4567	0.5802	5.0833	4
142.85	12.4546	0.7199	5.0741	4
142.9	12.4533	-0.2552	5.0799	4
142.95	12.4519	0.9359	5.0831	4
143	12.4494	0.5104	5.0879	4
143.05	12.4477	0.0643	5.0921	4
143.1	12.448	-0.1327	5.0839	4
143.15	12.445	1.2099	5.0818	4
143.2	12.4445	-0.7571	5.0829	4
143.25	12.444	0.6831	5.0816	4
143.3	12.4417	0.1435	5.0874	4
143.35	12.4406	0.2141	5.1031	4
143.4	12.4401	-0.0331	5.1051	4
143.45	12.4381	0.8526	5.0895	4
143.5	12.4358	0.4363	5.0803	4
143.55	12.4353	-0.0019	5.0868	4
143.6	12.4339	0.0859	5.0921	4
143.65	12.433	0.5459	5.086	4
143.7	12.4309	-0.0558	5.0791	4
143.75	12.4316	-0.6316	5.0805	4
143.8	12.4298	1.2946	5.0938	4
143.85	12.4282	-0.7706	5.1023	4
143.9	12.4291	0.0251	5.0982	4
143.95	12.4271	0.32	5.0767	4
144	12.4254	0.5025	5.0588	4
144.05	12.4253	-0.486	5.0736	4
144.1	12.424	0.6047	5.0786	4
144.15	12.4225	0.0944	5.0768	4
144.2	12.4232	-0.7956	5.0823	4
144.25	12.4223	0.6728	5.0896	4
144.3	12.4204	0.0384	5.0977	4
144.35	12.4209	-0.6445	5.1006	4
144.4	12.4201	0.1734	5.108	4
144.45	12.4195	-0.006	5.0942	4
144.5	12.4186	-0.3875	5.0874	4
144.55	12.4192	-0.3324	5.1039	4
144.6	12.418	0.4463	5.0994	4
144.65	12.4161	0.1143	5.0845	4
144.7	12.4173	-0.8416	5.0863	4
144.75	12.4167	0.1627	5.1155	4
144.8	12.4154	0.2837	5.129	4
144.85	12.4157	-1.198	5.1127	4
144.9	12.4164	0.3227	5.1121	4
144.95	12.414	0.2641	5.1047	4
145	12.4157	-1.3951	5.1025	4
145.05	12.4151	0.3797	5.1099	4
145.1	12.4136	0.3147	5.114	4
145.15	12.4131	-0.7171	5.1086	4
145.2	12.4135	-0.2061	5.1263	4
145.25	12.4126	0.2674	5.1187	4
145.3	12.4122	-0.7036	5.0994	4
145.35	12.4132	-0.536	5.0952	4
145.4	12.4125	0.1549	5.0881	4
145.45	12.4114	-0.3847	5.0775	4
145.5	12.4135	-0.9516	5.0794	4
145.55	12.4117	0.4562	5.0788	4
145.6	12.4126	-0.8326	5.0684	4
145.65	12.4128	-0.735	5.0712	4
145.7	12.413	0.0246	5.0726	4
145.75	12.413	-0.7463	5.0642	4
145.8	12.4136	-0.6599	5.0537	4
145.85	12.4139	0.1189	5.0807	4
145.9	12.4131	-0.8271	5.102	4
145.95	12.4145	-0.37	5.104	4
146	12.415	-0.8868	5.0898	4
146.05	12.4147	0.0323	5.0621	4
146.1	12.4155	-0.7361	5.0734	4
146.15	12.4163	-1.2886	5.0767	4
146.2	12.4167	0.4414	5.0958	4
146.25	12.4168	-1.5529	5.0966	4
146.3	12.4169	0.2904	5.0861	4
146.35	12.4184	-1.1909	5.0943	4
146.4	12.4181	-0.3308	5.0927	4
146.45	12.4186	-0.209	5.0937	4
146.5	12.4192	-1.3981	5.0839	4
146.55	12.4201	-0.0345	5.083	4
146.6	12.4211	-0.9166	5.093	4
146.65	12.422	-1.1579	5.0833	4
146.7	12.4222	0.3532	5.0885	4
146.75	12.4224	-1.5595	5.0891	4
146.8	12.4241	-0.4216	5.0879	4
146.85	12.4239	-0.3098	5.0827	4
146.9	12.4247	-1.28	5.0704	4
146.95	12.4264	-0.5339	5.0806	4
147	12.4271	-1.0518	5.1008	4
147.05	12.4273	-0.1734	5.0801	4
147.1	12.4283	-0.9418	5.0656	4
147.15	12.4287	-0.7753	5.0666	4
147.2	12.4298	-0.4449	5.0808	4
147.25	12.4309	-1.4303	5.0918	4
147.3	12.4319	-0.2393	5.0927	4
147.35	12.4335	-1.4724	5.0909	4
147.4	12.4336	-0.0805	5.0959	4
147.45	12.4355	-1.4067	5.0844	4
147.5	12.4368	-0.8879	5.0719	4
147.55	12.4368	0.0622	5.0845	4
147.6	12.438	-1.6317	5.1019	4
147.65	12.4395	-0.5891	5.1029	4
147.7	12.4402	-0.6219	5.0893	4
147.75	12.4421	-1.5623	5.075	4
147.8	12.4438	-0.4891	5.0683	4
147.85	12.4444	-1.131	5.0697	4
147.9	12.4464	-0.9474	5.0812	4
147.95	12.4472	-0.7478	5.0741	4
148	12.4483	-0.906	5.0851	4
148.05	12.4485	-0.4266	5.0794	4
148.1	12.4505	-1.6373	5.0817	4
148.15	12.4509	0.0334	5.0751	4
148.2	12.4514	-1.088	5.0683	4
148.25	12.4537	-1.2644	5.0753	4
148.3	12.4538	-0.1225	5.0801	4
148.35	12.4548	-1.3733	5.0951	4
148.4	12.4578	-1.3011	5.086	4
148.45	12.4573	0.2532	5.077	4
148.5	12.4582	-1.2344	5.0924	4
148.55	12.4594	-0.6614	5.1079	4
148.6	12.4596	-0.2862	5.1105	4
148.65	12.4609	-1.4999	5.112	4
148.7	12.4626	-0.5554	5.1134	4
148.75	12.4623	-0.451	5.1216	4
148.8	12.4629	-0.661	5.1212	4
148.85	12.4636	-0.5322	5.1139	4
148.9	12.4651	-1.0008	5.1129	4
148.95	12.4651	-0.0049	5.1104	4
149	12.4663	-1.1872	5.1126	4
149.05	12.468	-0.8079	5.1049	4
149.1	12.4675	0.0157	5.0967	4
149.15	12.4681	-0.721	5.1017	4
149.2	12.4688	-0.7679	5.0974	4
149.25	12.4686	0.2207	5.1026	4
149.3	12.4689	-1.1822	5.1003	4
149.35	12.4706	-0.5302	5.0885	4
149.4	12.4698	0.0715	5.0886	4
149.45	12.4702	-1.0877	5.0798	4
149.5	12.4723	-0.7132	5.0901	4
149.55	12.4707	0.6038	5.0907	4
149.6	12.4708	-1.0083	5.0823	4
149.65	12.4725	-0.7108	5.0935	4
149.7	12.4719	-0.0642	5.094	4
149.75	12.472	-0.3432	5.0981	4
149.8	12.4727	-0.9025	5.0841	4
149.85	12.4733	0.1362	5.0837	4
149.9	12.4726	-0.5282	5.0751	4
149.95	12.4744	-0.9388	5.0631	4
150	12.4734	0.3635	5.0775	4
150.05	12.4733	-0.548	5.0912	4
150.1	12.474	-0.4463	5.0868	4
150.15	12.4736	0.0915	5.0876	4
150.2	12.4735	-0.554	5.1019	4
150.25	12.4745	-0.6193	5.0968	4
150.3	12.4737	0.2579	5.0954	4
150.35	12.4739	-0.7856	5.0807	4
150.4	12.4741	0.0097	5.0737	4
150.45	12.4737	-0.1479	5.0682	4
150.5	12.4736	-0.4917	5.0781	4
150.55	12.4744	-0.3309	5.0917	4
150.6	12.4734	0.253	5.0906	4
150.65	12.4738	-0.6329	5.0835	4
150.7	12.474	-0.277	5.0878	4
150.75	12.4731	0.1047	5.084	4
150.8	12.4722	-0.0783	5.0787	4
150.85	12.4727	-0.7414	5.0826	4
150.9	12.4726	0.1585	5.1032	4
150.95	12.4724	-0.4406	5.0901	4
151	12.4726	-0.3659	5.0779	4
151.05	12.4723	0.0439	5.0772	4
151.1	12.4713	0.203	5.0804	4
151.15	12.4712	-0.5565	5.0766	4
151.2	12.4717	-0.1461	5.0788	4
151.25	12.4707	-0.0812	5.0708	4
151.3	12.4705	-0.0007	5.0784	4
151.35	12.4705	-0.6156	5.0827	4
151.4	12.47	0.377	5.0674	4
151.45	12.4691	-0.0181	5.0777	4
151.5	12.4689	-0.5174	5.0864	4
151.55	12.4691	0.0205	5.0792	4
151.6	12.4683	-0.0439	5.0916	4
151.65	12.4678	-0.254	5.0869	4
151.7	12.4677	0.0073	5.0895	4
151.75	12.4664	0.1404	5.0801	4
151.8	12.466	-0.1302	5.0813	5
151.85	12.4663	-0.6485	5.0952	5
151.9	12.465	0.7985	5.091	5
151.95	12.4645	-0.4906	5.0932	5
152	12.4683	-0.3335	5.0922	5
152.05	12.4787	0.3437	5.0889	5
152.1	12.4997	-0.0327	5.0858	5
152.15	12.5305	-0.4686	5.091	5
152.2	12.5699	0.1186	5.1004	6
152.25	12.6191	0.2376	5.0979	6
152.3	12.6776	-0.0696	5.0891	6
152.35	12.7449	-0.3846	5.0952	6
152.4	12.8196	0.7725	5.0775	6
152.45	12.9007	-0.385	5.0733	6
152.5	12.9794	0.1014	5.0854	6
152.55	13.0569	-0.0854	5.0964	6
152.6	13.1327	-0.0603	5.0987	6
152.65	13.2067	0.2423	5.0914	6
152.7	13.2792	0.594	5.1047	6
152.75	13.3511	-0.5195	5.11	6
152.8	13.4201	0.0344	5.1016	6
152.85	13.4877	0.8114	5.1056	6
152.9	13.5553	-0.4322	5.1066	6
152.95	13.6201	-0.0815	5.104	6
153	13.683	0.6678	5.085	6
153.05	13.7457	-0.1034	5.0685	6
153.1	13.8062	-0.0559	5.0894	6
153.15	13.8653	0.2294	5.0963	6
153.2	13.923	0.4703	5.1038	6
153.25	13.9797	-0.1681	5.1006	6
153.3	14.0341	0.1539	5.0883	6
153.35	14.0879	0.2247	5.1007	6
153.4	14.1401	0.6703	5.109	6
153.45	14.1922	-0.2624	5.1062	6
153.5	14.2419	0.4037	5.0924	6
153.55	14.2909	0.2671	5.1048	6
153.6	14.3382	0.194	5.1204	6
153.65	14.3843	0.3563	5.1161	6
153.7	14.4303	-0.0873	5.1253	6
153.75	14.4743	0.5478	5.1289	6
153.8	14.5175	0.2378	5.1071	6
153.85	14.5596	0.0768	5.1136	6
153.9	14.6003	0.5263	5.1134	6
153.95	14.6404	0.3897	5.098	6
154	14.6791	0.9223	5.0978	6
154.05	14.7185	-0.9418	5.114	6
154.1	14.7542	0.7016	5.1264	6
154.15	14.7902	0.6875	5.1248	6
154.2	14.8256	0.1646	5.1211	6
154.25	14.8595	0.6293	5.1089	6
154.3	14.8933	0.2359	5.1021	6
154.35	14.9255	0.4587	5.1134	6
154.4	14.9571	0.347	5.1047	6
154.45	14.988	0.2202	5.0937	6
154.5	15.0179	0.4489	5.1052	6
154.55	15.047	0.7009	5.0996	6
154.6	15.0755	0.3805	5.0981	6
154.65	15.1033	0.2874	5.0971	6
154.7	15.1306	0.2139	5.09	6
154.75	15.1565	0.855	5.0904	6
154.8	15.1828	0.2635	5.0996	6
154.85	15.2078	0.5328	5.0865	6
154.9	15.2326	0.2393	5.0888	6
154.95	15.256	0.3509	5.0932	6
155	15.2787	0.65	5.1101	6
155.05	15.3013	0.4719	5.1172	6
155.1	15.3234	0.297	5.1114	6
155.15	15.3442	0.9882	5.091	6
155.2	15.3657	-0.1088	5.0841	6
155.25	15.3852	0.6587	5.0935	6
155.3	15.4052	0.3435	5.1047	6
155.35	15.4246	0.4317	5.1076	6
155.4	15.4431	0.6745	5.0955	6
155.45	15.4611	0.5791	5.0764	6
155.5	15.4792	0.0019	5.0872	6
155.55	15.4963	0.3254	5.0965	6
155.6	15.5125	1.1424	5.0973	6
155.65	15.5295	-0.0565	5.0966	6
155.7	15.5448	0.4593	5.0856	6
155.75	15.5598	1.0977	5.0934	6
155.8	15.5756	0.1207	5.0835	6
155.85	15.59	0.2652	5.0712	6
155.9	15.6037	0.8089	5.076	6
155.95	15.6178	0.6221	5.083	6
156	15.6319	-0.1488	5.09	6
156.05	15.6443	0.9654	5.1101	6
156.1	15.6572	0.7207	5.1066	6
156.15	15.6699	-0.1112	5.1118	6
156.2	15.6812	0.7146	5.1154	6
156.25	15.6926	1.0836	5.0949	6
156.3	15.7048	-0.1659	5.0865	6
156.35	15.7155	0.518	5.0955	6
156.4	15.7259	1.0752	5.1011	6
156.45	15.7374	-0.0093	5.1089	6
156.5	15.7472	0.5246	5.119	6
156.55	15.7568	0.6379	5.1121	6
156.6	15.7665	0.5183	5.098	6
156.65	15.7765	-0.1868	5.0884	6
156.7	15.7845	1.1541	5.0798	6
156.75	15.794	0.4798	5.0866	6
156.8	15.8031	-0.1998	5.089	6
156.85	15.8106	0.7992	5.0937	6
156.9	15.8187	0.7642	5.0786	6
156.95	15.8272	0.1005	5.074	6
157	15.835	0.1085	5.0842	6
157.05	15.8417	0.9993	5.0959	6
157.1	15.8493	0.2917	5.0871	6
157.15	15.8565	0.1291	5.0941	6
157.2	15.8632	0.6456	5.1154	6
157.25	15.8702	0.635	5.1167	6
157.3	15.8767	0.4157	5.1135	6
157.35	15.883	0.3324	5.0937	6
157.4	15.8888	0.8344	5.0946	6
157.45	15.8954	0.1656	5.0952	6
157.5	15.901	0.6375	5.0957	6
157.55	15.9068	0.5635	5.1142	6
157.6	15.9124	0.5125	5.1124	6
157.65	15.9179	0.3704	5.1007	6
157.7	15.9229	0.8058	5.0944	6
157.75	15.9281	0.4065	5.1161	6
157.8	15.9329	0.5715	5.115	6
157.85	15.9376	1.0147	5.099	6
157.9	15.943	0.1729	5.0914	6
157.95	15.947	0.7531	5.1012	6
158	15.9515	0.3784	5.0963	6
158.05	15.9549	1.1984	5.0962	6
158.1	15.9597	0.3806	5.1077	6
158.15	15.964	0.1178	5.0903	6
158.2	15.9671	1.3618	5.0978	6
158.25	15.9717	0.1819	5.1121	6
158.3	15.975	0.7769	5.1114	6
158.35	15.9785	1.088	5.1278	6
158.4	15.9822	0.8522	5.1409	6
158.45	15.986	0.0937	5.1489	6
158.5	15.9884	1.1104	5.1267	6
158.55	15.9914	1.2097	5.1097	6
158.6	15.9952	0.2671	5.1144	6
158.65	15.9979	0.79	5.1154	6
158.7	16.0005	1.4218	5.1146	6
158.75	16.0046	0.0852	5.092	6
158.8	16.0065	0.9093	5.0988	6
158.85	16.0088	1.5594	5.1089	6
158.9	16.0126	0.1238	5.1064	6
158.95	16.0144	0.9201	5.1053	6
159	16.0165	1.1237	5.1126	6
159.05	16.0188	0.9828	5.0994	6
159.1	16.022	0.0877	5.096	6
159.15	16.0238	1.2087	5.0823	6
159.2	16.0262	1.0222	5.0861	6
159.25	16.0286	0.4306	5.0904	6
159.3	16.0304	0.5781	5.0858	6
159.35	16.0315	1.6437	5.0718	6
159.4	16.0347	0.2579	5.0771	6
159.45	16.0361	1.0421	5.0911	6
159.5	16.038	0.9254	5.0951	6
159.55	16.0395	0.9312	5.0832	6
159.6	16.0414	0.6485	5.1032	6
159.65	16.0429	1.188	5.1037	6
159.7	16.0447	0.8087	5.0938	6
159.75	16.0468	0.3183	5.0868	6
159.8	16.0476	1.3689	5.0908	6
159.85	16.0497	0.8029	5.1047	6
159.9	16.0509	0.842	5.0888	6
159.95	16.0524	0.8764	5.0807	6
160	16.0537	0.9595	5.0783	6
160.05	16.0549	0.9244	5.0647	6
160.1	16.0567	0.7795	5.0647	6
160.15	16.0574	1.0074	5.073	6
160.2	16.059	0.7924	5.0563	6
160.25	16.0601	0.7947	5.0537	6
160.3	16.061	0.5229	5.0605	6
160.35	16.0622	1.2399	5.0695	6
160.4	16.0636	0.9255	5.0652	6
160.45	16.0644	0.4775	5.0583	6
160.5	16.065	1.1648	5.0677	6
160.55	16.0667	0.5181	5.0659	6
160.6	16.0672	0.64	5.0735	6
160.65	16.0676	1.1812	5.0825	6
160.7	16.0699	0.4515	5.0927	6
160.75	16.0706	1.0491	5.0973	6
160.8	16.0715	0.3284	5.0868	6
160.85	16.0712	1.2753	5.0909	6
160.9	16.0728	0.3116	5.0885	6
160.95	16.074	0.6997	5.0793	6
161	16.0743	1.2551	5.0939	6
161.05	16.0754	0.3243	5.1058	6
161.1	16.0756	0.3451	5.0981	6
161.15	16.0751	1.561	5.092	6
161.2	16.0771	0.6212	5.0974	6
161.25	16.0788	0.4644	5.1012	6
161.3	16.0791	0.814	5.0848	6
161.35	16.079	1.3039	5.0734	6
161.4	16.0803	0.015	5.0836	6
161.45	16.0795	1.1332	5.0925	6
161.5	16.0795	1.5649	5.0965	6
161.55	16.0811	-0.0064	5.0936	6
161.6	16.0807	1.2067	5.0892	6
161.65	16.0819	1.3621	5.084	6
161.7	16.0837	0.2623	5.0802	6
161.75	16.0837	0.8539	5.0688	6
161.8	16.0841	0.9247	5.059	6
161.85	16.0839	1.3116	5.0788	6
161.9	16.0845	0.771	5.0974	6
161.95	16.0849	0.7562	5.0812	6
162	16.0851	0.8299	5.0756	6
162.05	16.0848	1.2979	5.071	6
162.1	16.0854	0.6639	5.066	6
162.15	16.0859	0.4186	5.0667	6
162.2	16.0856	1.2325	5.0609	6
162.25	16.0858	1.139	5.0702	6
162.3	16.0866	0.4451	5.0836	6
162.35	16.0865	1.003	5.079	6
162.4	16.0869	0.817	5.0755	6
162.45	16.087	0.9996	5.0681	6
162.5	16.0875	0.3826	5.0573	6
162.55	16.087	1.2658	5.0574	6
162.6	16.0877	0.6687	5.0604	6
162.65	16.0881	0.5734	5.0833	6
162.7	16.0885	1.1043	5.0869	6
162.75	16.0895	0.8713	5.0864	6
162.8	16.0895	0.8184	5.0906	6
162.85	16.0902	0.3451	5.0919	6
162.9	16.0898	1.0777	5.0861	6
162.95	16.0899	1.051	5.0727	6
163	16.0908	0.2938	5.0685	6
163.05	16.0901	0.8694	5.0632	6
163.1	16.0899	0.854	5.0528	6
163.15	16.09	0.9264	5.0501	6
163.2	16.0907	0.3267	5.0558	6
163.25	16.0903	1.1104	5.0612	6
163.3	16.0903	1.0625	5.0758	6
163.35	16.0912	0.3552	5.0778	6
163.4	16.091	1.1021	5.0732	6
163.45	16.0915	1.1364	5.0822	6
163.5	16.0921	0.7152	5.0757	6
163.55	16.0921	0.6442	5.0709	6
163.6	16.0917	1.4305	5.06	6
163.65	16.0925	0.7798	5.0599	6
163.7	16.0929	0.4428	5.0532	6
163.75	16.0924	1.315	5.0394	6
163.8	16.0928	0.992	5.0444	6
163.85	16.0931	0.7846	5.0623	6
163.9	16.0931	1.0169	5.0761	6
163.95	16.0934	1.035	5.0684	6
164	16.0936	0.7443	5.0619	6
164.05	16.0937	0.7887	5.0554	6
164.1	16.0937	0.8838	5.033	6
164.15	16.0937	0.7113	5.0485	6
164.2	16.0936	0.6513	5.0618	6
164.25	16.0935	1.2374	5.0498	6
164.3	16.0943	0.5174	5.049	6
164.35	16.094	1.1333	5.0622	6
164.4	16.0946	0.8493	5.0679	6
164.45	16.0949	0.7744	5.0571	6
164.5	16.0943	0.6871	5.0595	6
164.55	16.0929	1.3531	5.0583	6
164.6	16.0935	0.7444	5.0693	6
164.65	16.0941	0.3936	5.0821	6
164.7	16.0936	1.2836	5.0831	6
164.75	16.0936	1.5388	5.0726	6
164.8	16.0948	0.2721	5.0675	6
164.85	16.0939	1.4064	5.0856	6
164.9	16.0943	1.1561	5.091	6
164.95	16.0948	0.6876	5.0939	6
165	16.0948	0.9595	5.0922	6
165.05	16.0945	1.6056	5.0888	6
165.1	16.0951	0.756	5.0899	6
165.15	16.0951	0.8767	5.1035	6
165.2	16.095	1.4063	5.0863	6
165.25	16.0954	0.9494	5.0871	6
165.3	16.0955	0.9326	5.0884	6
165.35	16.0957	0.9814	5.0799	6
165.4	16.0952	0.9955	5.0877	6
165.45	16.0939	1.2617	5.0868	6
165.5	16.0939	0.8709	5.0934	6
165.55	16.0939	1.1535	5.0997	6
165.6	16.0941	0.8983	5.0901	6
165.65	16.0941	0.905	5.0853	6
165.7	16.094	1.1847	5.1021	6
165.75	16.0945	1.0018	5.099	6
165.8	16.0947	0.8719	5.0931	6
165.85	16.0947	1.0062	5.0875	6
165.9	16.0949	1.0838	5.0652	6
165.95	16.0953	0.8829	5.0595	6
166	16.0953	0.8044	5.0683	6
166.05	16.0949	1.1665	5.0794	6
166.1	16.0954	0.6953	5.0791	6
166.15	16.0953	0.9705	5.0817	6
166.2	16.0955	1.0045	5.095	6
166.25	16.0948	1.0051	5.0903	6
166.3	16.0936	1.1511	5.083	6
166.35	16.0938	0.6455	5.0838	6
166.4	16.0939	0.6913	5.0864	6
166.45	16.0933	1.4469	5.0901	6
166.5	16.0941	0.3631	5.0903	6
166.55	16.0938	1.0328	5.0888	6
166.6	16.0938	1.2097	5.0943	6
166.65	16.0946	0.3145	5.0925	6
166.7	16.0942	0.9806	5.0838	6
166.75	16.0943	1.1118	5.0875	6
166.8	16.0949	0.5928	5.0763	6
166.85	16.0951	0.6767	5.0841	6
166.9	16.0951	0.9519	5.1016	6
166.95	16.0952	1.0163	5.0963	6
167	16.0958	0.6	5.103	6
167.05	16.0957	1.1152	5.1139	6
167.1	16.0961	0.7538	5.1115	6
167.15	16.0953	0.6352	5.1045	6
167.2	16.0938	1.2181	5.1048	6
167.25	16.0943	0.442	5.1037	6
167.3	16.0939	0.9157	5.0831	6
167.35	16.0937	0.9349	5.0813	6
167.4	16.0939	0.7782	5.0993	6
167.45	16.094	0.7688	5.1038	6
167.5	16.0944	0.654	5.1026	6
167.55	16.0942	1.2301	5.1023	6
167.6	16.0948	0.565	5.1092	6
167.65	16.0951	0.3483	5.1167	6
167.7	16.094	1.6257	5.1123	6
167.75	16.0952	0.1167	5.1022	6
167.8	16.0949	0.7088	5.1011	6
167.85	16.0945	1.2346	5.1178	6
167.9	16.0949	0.6877	5.115	6
167.95	16.0955	0.4012	5.1026	6
168	16.0948	1.1661	5.1072	6
168.05	16.0939	0.9513	5.104	6
168.1	16.0938	0.5093	5.1035	6
168.15	16.0936	1.0275	5.1105	6
168.2	16.0938	0.6906	5.1162	6
168.25	16.0941	0.3947	5.1319	6
168.3	16.0938	1.0602	5.1389	6
168.35	16.0939	0.9951	5.1168	6
168.4	16.0942	0.3379	5.1046	6
168.45	16.0939	0.8435	5.0954	6
168.5	16.0938	1.1374	5.1026	6
168.55	16.0948	0.1532	5.1058	6
168.6	16.0945	0.7899	5.1044	6
168.65	16.0945	0.932	5.1146	6
168.7	16.0947	0.7483	5.0935	6
168.75	16.095	0.4072	5.1046	6
168.8	16.0948	0.8841	5.1405	6
168.85	16.0952	0.6791	5.166	6
168.9	16.0953	0.5493	5.1607	6
168.95	16.0947	0.5689	5.1358	6
169	16.0936	0.765	5.1269	6
169.05	16.0936	0.2827	5.1224	6
169.1	16.0934	0.6448	5.1177	6
169.15	16.0938	0.3298	5.1314	6
169.2	16.0937	0.5942	5.1369	6
169.25	16.0938	0.5582	5.1374	6
169.3	16.0939	0.4253	5.1351	6
169.35	16.094	0.4104	5.1149	6
169.4	16.0937	0.6039	5.1031	6
169.45	16.0939	0.3734	5.1127	6
169.5	16.0939	0.3655	5.1078	6
169.55	16.0938	0.4538	5.1144	6
169.6	16.0942	0.2744	5.1035	6
169.65	16.0942	0.6004	5.0932	6
169.7	16.0946	-0.0869	5.0864	6
169.75	16.0939	0.8621	5.0996	6
169.8	16.0947	-0.08	5.1003	6
169.85	16.0942	0.5264	5.0917	6
169.9	16.0944	0.2832	5.0931	6
169.95	16.0944	0.3314	5.0878	6
170	16.0936	0.1286	5.0848	6
170.05	16.0931	0.0654	5.0926	6
170.1	16.0925	0.8714	5.099	6
170.15	16.0931	0.1067	5.0954	6
170.2	16.0929	0.292	5.0938	6
170.25	16.0928	0.4782	5.0954	6
170.3	16.0934	-0.0001	5.0995	6
170.35	16.0931	0.4962	5.0962	6
170.4	16.0936	-0.2175	5.1112	6
170.45	16.0929	0.458	5.1179	6
170.5	16.0934	0.1208	5.1099	6
170.55	16.0933	0.3887	5.1062	6
170.6	16.0934	0.3669	5.114	6
170.65	16.0935	0.2032	5.1186	6
170.7	16.0934	0.2875	5.112	6
170.75	16.0934	0.2566	5.1146	6
170.8	16.0935	0.183	5.1037	6
170.85	16.0938	0.0676	5.1066	6
170.9	16.0938	0.1657	5.1036	6
170.95	16.0942	-0.0062	5.1007	6
171	16.0941	0.2479	5.1101	6
171.05	16.094	0.5364	5.1116	6
171.1	16.0939	-0.2093	5.113	6
171.15	16.0923	0.2902	5.1124	6
171.2	16.0919	0.3783	5.1246	6
171.25	16.0926	-0.3568	5.1094	6
171.3	16.0924	0.2663	5.0911	6
171.35	16.093	-0.2776	5.0908	6
171.4	16.0924	0.4246	5.1125	6
171.45	16.0926	0.1038	5.1282	6
171.5	16.0933	-0.7184	5.1087	6
171.55	16.0921	0.7786	5.1068	6
171.6	16.0928	0.1419	5.1148	6
171.65	16.0933	-0.5115	5.0988	6
171.7	16.0926	0.424	5.1133	6
171.75	16.0931	-0.076	5.1165	6
171.8	16.0935	-0.6049	5.1253	6
171.85	16.0924	0.9193	5.1256	6
171.9	16.094	-0.8216	5.1117	6
171.95	16.0932	0.2775	5.1092	6
172	16.0935	-0.1645	5.1011	6
172.05	16.0939	-0.6475	5.1079	6
172.1	16.0935	0.1284	5.1286	6
172.15	16.0933	0.3773	5.1296	6
172.2	16.0942	-0.6529	5.1259	6
172.25	16.0938	-0.1083	5.1069	6
172.3	16.0933	0.6237	5.0963	6
172.35	16.0941	-0.8396	5.1249	6
172.4	16.0926	-0.1257	5.1286	6
172.45	16.092	0.0409	5.1137	6
172.5	16.0925	-0.6015	5.119	6
172.55	16.092	-0.079	5.1104	6
172.6	16.0925	-0.6604	5.1111	6
172.65	16.092	0.3372	5.1054	6
172.7	16.0926	-0.4133	5.1093	6
172.75	16.0923	0.0019	5.1284	6
172.8	16.0921	0.191	5.1146	6
172.85	16.0931	-0.9718	5.098	6
172.9	16.0926	-0.2283	5.1079	6
172.95	16.0921	0.2938	5.1154	6
173	16.0925	-0.1849	5.1212	6
173.05	16.0929	-0.537	5.1123	6
173.1	16.0927	-0.1646	5.1018	6
173.15	16.0929	-0.3544	5.0922	6
173.2	16.0923	0.5351	5.0921	6
173.25	16.0935	-0.8006	5.0997	6
173.3	16.0926	0.362	5.108	6
173.35	16.0928	0.1777	5.1188	6
173.4	16.093	-0.2069	5.1235	6
173.45	16.0926	0.3698	5.131	6
173.5	16.0935	-0.5608	5.135	6
173.55	16.0925	0.8818	5.1152	6
173.6	16.0939	-0.8807	5.1091	6
173.65	16.0927	0.7869	5.1249	6
173.7	16.094	-0.9997	5.1302	6
173.75	16.0923	0.7534	5.1246	6
173.8	16.0928	-0.122	5.1245	6
173.85	16.0919	0.4745	5.1263	6
173.9	16.0918	0.0389	5.1066	6
173.95	16.0914	0.0914	5.0938	6
174	16.0909	0.5632	5.0998	6
174.05	16.0917	-0.569	5.1085	6
174.1	16.0908	0.8936	5.1223	6
174.15	16.0918	-0.3668	5.1294	6
